Price,Type of property,City,Region,Area,Rooms,Bathrooms,Condition,Air conditioning,Garden,Furnished,Pool,Heating,Equipped kitchen,Double glazing,Security system,Terrace,Elevator,Satellite dish,Oven,Mountains views,Internet,Flooring,Garage,Concierge,Reinforced Door,Microwave,Fridge,TV,Washing machine,Sea views
2600000.0,Villa,La Soukra,La Soukra,1300,5,3,Good condition,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no
286000.0,Apartment,Tunis Belvedere,El Menzah,136,3,1,Good condition,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no
474500.0,Villa,Djerba,Djerba,220,2,2,New,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
340000.0,Apartment,Hammamet Sud,Hammamet,100,2,1,Good condition,yes,no,no,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,yes,no,no,no
480000.0,Apartment,Cité Ennasr 2,Ariana Ville,210,3,2,Good condition,yes,no,no,no,yes,no,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no
795000.0,House,Hammamet,Hammamet,500,3,3,New,no,yes,no,yes,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
780000.0,Villa,Hammamet Sud,Hammamet,1000,4,4,New,no,yes,no,yes,yes,yes,yes,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no
650000.0,Villa,Hammamet,Hammamet,250,2,3,New,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
185000.0,Apartment,Hergla,Hergla,114,2,1,Good condition,yes,no,no,no,no,yes,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no
390000.0,Apartment,Khezama,Sousse Jaouhara,220,2,1,Good condition,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no
1100000.0,Villa,Aouina,La Marsa,300,6,4,Good condition,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no
230000.0,Apartment,Tunis Belvedere,El Menzah,80,2,1,Good condition,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
230000.0,Apartment,Tunis Belvedere,El Menzah,99,2,1,Good condition,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
780000.0,Villa,Hammamet,Hammamet,350,4,3,New,yes,yes,no,yes,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no
680000.0,House,Gammarth,La Marsa,280,4,2,Good condition,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
170000.0,Apartment,Radès,Rades,120,3,2,Good condition,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
330000.0,Villa,Hammamet Sud,Hammamet,170,3,3,New,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
730000.0,Villa,Borj Baccouche,Ariana Ville,250,5,4,Good condition,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
375000.0,Apartment,Borj Baccouche,Ariana Ville,229,2,1,Good condition,no,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no
475000.0,Apartment,Cité Ennasr 2,Ariana Ville,146,2,2,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,no
1300000.0,Villa,Khezama,Sousse Jaouhara,730,6,3,Good condition,no,yes,no,no,no,yes,yes,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no
180000.0,House,Kélibia,Kélibia,150,2,1,New,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes
465000.0,Apartment,El Menzah 9,El Menzah,136,2,2,Good condition,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
1500000.0,Villa,Gammarth,La Marsa,300,4,4,New,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no
580000.0,Apartment,La Soukra,La Soukra,160,3,2,Good condition,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
250000.0,Apartment,Nabeul,Nabeul,75,2,1,Good condition,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
180000.0,Apartment,El Kantaoui,Hammam Sousse,37,1,1,Good condition,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
1800000.0,Villa,La Soukra,La Soukra,457,4,2,New,yes,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
206000.0,Apartment,Aouina,La Marsa,55,1,1,New,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no
535000.0,Apartment,Hammamet Sud,Hammamet,200,3,2,New,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes
1180000.0,Villa,Hammamet,Hammamet,380,6,4,Good condition,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1200000.0,House,El Menzah 5,Ariana Ville,530,6,5,Due for reform,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,yes,no,no,no,no,no
750000.0,Apartment,Gammarth,La Marsa,200,3,3,New,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no
195000.0,Villa,Tezdaine,Tezdaine,235,4,2,New,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no
2400000.0,Villa,Sidi Daoued,La Marsa,799,6,6,Good condition,yes,yes,no,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no
750000.0,Villa,Mnihla,Mnihla,405,6,6,New,yes,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no
1300000.0,Villa,Yasmine Hammamet,Hammamet,730,3,2,Good condition,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
610000.0,Apartment,Cité Ennasr 2,Ariana Ville,200,3,1,Good condition,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
225000.0,Apartment,Bou Mhel,Boumhel Bassatine,95,3,2,Good condition,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
580000.0,Apartment,Les Jardins de Carthage,Le Kram,105,2,1,Good condition,yes,yes,no,no,yes,yes,yes,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no
457000.0,Apartment,La Soukra,La Soukra,127,3,2,New,yes,no,no,no,yes,yes,yes,yes,no,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no
740000.0,Apartment,Ain Zaghouan Nord,La Marsa,170,3,3,New,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no
1700000.0,House,La Marsa,La Marsa,970,1,1,Good condition,yes,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
3100000.0,Apartment,Mutuelle Ville,El Menzah,1003,6,3,Good condition,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
650000.0,Apartment,Les Berges Du Lac 1,La Marsa,205,4,2,Good condition,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,no
349000.0,Apartment,Cité Ennasr 1,Ariana Ville,140,3,2,Good condition,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no
230000.0,Apartment,El Menzah 1,El Menzah,135,5,2,Due for reform,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
90000.0,Apartment,Aouina,La Marsa,85,2,1,Good condition,yes,no,yes,no,no,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no
960000.0,Villa,Menzel Temime,Menzel Temime,440,12,4,Good condition,yes,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,yes
820000.0,House,Borj Louzir,La Soukra,730,4,2,Good condition,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
2300000.0,Villa,Gammarth,La Marsa,600,3,2,Good condition,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no
1500000.0,Apartment,La Marsa,La Marsa,250,3,1,Good condition,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,no,no
470000.0,House,Hammamet,Hammamet,190,2,1,Good condition,yes,yes,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no
199000.0,Apartment,Chott Meriem,Akouda,45,1,1,Good condition,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,yes,yes
600000.0,Villa,Hammamet Sud,Hammamet,400,4,3,New,yes,no,no,yes,yes,yes,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no
560000.0,Apartment,Sidi Daoued,La Marsa,122,2,2,Good condition,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no
2266000.0,Villa,Tantana,Tantana,735,4,2,Good condition,no,yes,yes,no,no,yes,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no
810000.0,Villa,Borj Baccouche,Ariana Ville,430,5,3,Good condition,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no
1400000.0,Villa,Hammam Lif,Hammam Lif,1100,6,5,Good condition,yes,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no
420000.0,House,Hammamet,Hammamet,140,3,2,New,yes,no,no,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no
1100000.0,Apartment,Ain Zaghouan Nord,La Marsa,236,4,3,New,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no
1090000.0,Villa,El Menzah 5,Ariana Ville,600,4,2,Due for reform,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1380000.0,Villa,El Manar 1,El Menzah,580,5,4,Good condition,no,no,no,yes,yes,yes,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
275000.0,Apartment,Aouina,La Marsa,140,3,2,Good condition,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no
300000.0,Apartment,Aouina,La Marsa,145,3,1,Good condition,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no
450000.0,Villa,Hammamet Sud,Hammamet,300,4,4,New,yes,yes,no,yes,yes,yes,no,no,yes,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,yes
400000.0,Apartment,La Soukra,La Soukra,171,3,2,New,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no
140000.0,Apartment,La Manouba,La Manouba,97,3,1,Good condition,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no
530000.0,Apartment,Sahloul,Sousse Jaouhara,179,3,1,New,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no
395000.0,Apartment,La Soukra,La Soukra,180,4,1,Good condition,yes,no,no,no,yes,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no
1300000.0,Apartment,Bou Mhel,Boumhel Bassatine,561,9,3,New,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1400000.0,Villa,Cité Militaire,El Omrane,628,6,3,Good condition,yes,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
870000.0,House,La Soukra,La Soukra,500,4,3,Good condition,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no
262000.0,Apartment,Yasmine Hammamet,Hammamet,75,2,1,Good condition,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
395000.0,Apartment,Gammarth Village,La Marsa,120,2,1,New,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no
820000.0,Villa,Hammamet,Hammamet,250,4,3,Good condition,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
230000.0,Apartment,Sidi El Mahrsi,Nabeul,90,2,1,Due for reform,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
1200000.0,Villa,La Marsa,La Marsa,280,3,2,Good condition,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no
210000.0,House,Kélibia,Kélibia,305,4,2,New,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
37000025000.0,House,El Maamoura,El Maamoura,250,3,1,Good condition,yes,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
160000.0,House,Hammamet Sud,Hammamet,85,2,1,Good condition,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
750000.0,Villa,Hammamet Sud,Hammamet,500,4,4,New,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,yes
750000100000.0,Villa,El Haouaria,El Haouaria,1000,7,5,Good condition,yes,yes,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no
1200000.0,House,Cité Ennasr 2,Ariana Ville,550,4,4,Good condition,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
550000.0,House,Hammamet,Hammamet,244,3,2,Good condition,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
460000.0,Apartment,Cité Ennasr 2,Ariana Ville,170,3,2,Good condition,yes,no,no,no,yes,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,yes,no,no,no
1890000.0,Villa,El Menzah 7,Ariana Ville,704,6,4,Good condition,yes,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
270000.0,Apartment,Aouina,La Marsa,100,2,1,Good condition,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no
800000.0,House,Aouina,La Marsa,500,8,5,Good condition,yes,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no
650000.0,Apartment,Les Berges Du Lac 1,La Marsa,208,4,3,Good condition,yes,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
570000.0,Apartment,La Marsa,La Marsa,163,3,2,Good condition,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no
345000.0,Apartment,Sahloul,Sousse Ville,119,2,1,New,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no
250000.0,Apartment,Hergla,Hergla,140,4,1,Good condition,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
1100000.0,House,Sidi Bousaid,Carthage,272,2,1,Due for reform,no,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no
1580000.0,Villa,La Soukra,La Soukra,1143,5,2,Good condition,yes,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
520000.0,Apartment,La Soukra,La Soukra,159,3,2,Good condition,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no
2600000.0,Villa,Gammarth,La Marsa,500,3,3,New,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1500000.0,Apartment,Gammarth,La Marsa,160,3,2,Good condition,yes,no,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes
215000.0,House,Djerba,Djerba,550,3,2,New,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
620000.0,Apartment,Gammarth,La Marsa,100,1,2,New,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,yes,yes
1200000.0,Villa,Hammamet Sud,Hammamet,680,4,4,New,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
750000.0,House,Chotrana 1,La Soukra,250,3,2,New,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no
680000.0,Apartment,Ain Zaghouan Nord,La Marsa,206,4,3,Good condition,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no
210000.0,Apartment,La Soukra,La Soukra,57,1,1,New,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
1150000.0,House,La Soukra,La Soukra,338,4,3,New,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1050000.0,House,La Soukra,La Soukra,800,6,5,Good condition,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
800000.0,Villa,Chotrana 1,La Soukra,300,4,4,Good condition,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
700000.0,House,Chotrana 1,La Soukra,234,4,2,New,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
2700000.0,House,Chotrana 2,La Soukra,680,5,3,New,yes,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
530000.0,Apartment,Chotrana 1,La Soukra,157,3,2,Good condition,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no
575000.0,Apartment,Chotrana 1,La Soukra,175,3,3,New,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no
527000.0,Apartment,La Soukra,La Soukra,146,3,2,New,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
375000.0,Apartment,Chotrana 1,La Soukra,130,2,2,Good condition,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
255000.0,Apartment,Chotrana 2,La Soukra,61,1,1,New,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
800000.0,House,Chotrana 1,La Soukra,190,4,2,New,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
395000.0,Apartment,La Soukra,La Soukra,153,3,1,Good condition,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
495000.0,Apartment,Chotrana 1,La Soukra,163,3,2,New,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
1280000.0,House,Chotrana 1,La Soukra,372,5,4,New,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
470000.0,Apartment,La Soukra,La Soukra,157,3,2,Good condition,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
480000.0,Apartment,Chotrana 1,La Soukra,119,2,2,New,yes,no,no,yes,yes,no,no,yes,yes,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no
1400000.0,Apartment,Sidi Bousaid,Carthage,152,2,2,Good condition,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no
560000.0,Villa,Tantana,Tantana,320,1,1,New,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no
210000.0,Apartment,Hammamet,Hammamet,140,3,3,Good condition,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
170000.0,House,Kélibia,Kélibia,200,2,1,New,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
320000.0,House,Kélibia,Kélibia,300,3,2,New,no,yes,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes
250000.0,House,Kélibia,Kélibia,107,3,1,New,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes
216000.0,Apartment,Kélibia,Kélibia,72,1,1,New,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
300000.0,House,El Haouaria,El Haouaria,305,4,1,New,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
635000.0,Apartment,Chotrana 1,La Soukra,145,3,3,New,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no
240000.0,House,Kélibia,Kélibia,600,2,2,New,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes
320000.0,Apartment,Cité Ennasr 2,Ariana Ville,120,3,2,Good condition,yes,no,no,no,yes,no,yes,yes,no,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no
792000.0,Apartment,El Menzah 9,El Menzah,203,4,3,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no
880000.0,Villa,Hammamet Nord,Hammamet,300,4,3,Good condition,no,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
940000.0,Villa,Hammamet Nord,Hammamet,275,4,4,New,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
2000000.0,Villa,La Marsa,La Marsa,485,4,4,Good condition,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
900000.0,Villa,La Soukra,La Soukra,240,3,3,Good condition,yes,yes,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1400000.0,Villa,La Soukra,La Soukra,420,3,4,Good condition,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,yes,no,yes,no
290000.0,Apartment,Yasmine Hammamet,Hammamet,90,2,2,Good condition,yes,yes,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no
430000.0,Apartment,Hammamet,Hammamet,120,3,2,Good condition,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no
670000.0,Villa,Hammamet,Hammamet,200,4,3,New,yes,yes,no,yes,yes,yes,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no
513000.0,Apartment,La Soukra,La Soukra,135,3,2,New,yes,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no
310000.0,Apartment,El Menzah 9,El Menzah,70,1,1,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no
456000.0,Apartment,La Soukra,La Soukra,84,2,2,New,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,no,yes,yes,no,no,yes,no
920000.0,Villa,Nabeul,Nabeul,500,4,4,Good condition,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
630000.0,Villa,Nabeul,Nabeul,240,4,1,New,yes,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
280000.0,Apartment,Sidi El Mahrsi,Nabeul,77,1,1,New,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
332000.0,Apartment,La Soukra,La Soukra,68,1,1,New,yes,no,no,no,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no
580000.0,Apartment,Les Jardins de Carthage,Le Kram,157,2,2,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no
1190000.0,Apartment,Hammam Sousse,Hammam Sousse,450,3,1,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,yes
460000.0,Apartment,Hammamet,Hammamet,120,3,2,New,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no
750000.0,Apartment,El Kantaoui,Hammam Sousse,130,3,1,Good condition,yes,no,no,no,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes
550000.0,House,Sousse Medina,Sousse Ville,200,3,1,Good condition,no,yes,yes,no,no,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
550000.0,Apartment,Sahloul,Sousse Jaouhara,294,4,2,Good condition,yes,no,no,no,yes,yes,yes,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no
5150000.0,Villa,Chott Meriem,Akouda,300,3,1,Good condition,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes
600000.0,Apartment,La Soukra,La Soukra,200,4,3,Good condition,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no
632000.0,Apartment,Ain Zaghouan Nord,La Marsa,166,2,2,New,yes,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no
675000.0,Apartment,Ain Zaghouan Nord,La Marsa,177,2,2,New,yes,no,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no
1200000.0,Villa,Hammamet,Hammamet,350,5,4,Good condition,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no
1200000.0,House,Cité Les Pins,La Marsa,263,4,1,New,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
220000.0,Apartment,Aouina,La Marsa,71,1,1,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,yes,no,no,no
2500000.0,Villa,La Soukra,La Soukra,1100,5,3,Good condition,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no
